"metric_id","location_id","timestamp","people_count","dwell_time_avg","vehicle_count","congestion_level","data_quality_flag","created_at"
2329,146,2024-09-22 00:25:00.000 +0300,75,11.4,34,high,0,2026-01-19 16:03:52.576 +0200
2330,146,2024-09-22 00:30:00.000 +0300,77,11.6,35,high,0,2026-01-19 16:03:52.576 +0200
2331,146,2024-09-22 00:35:00.000 +0300,79,11.8,36,high,0,2026-01-19 16:03:52.576 +0200
2332,146,2024-09-22 00:40:00.000 +0300,81,12.0,37,high,0,2026-01-19 16:03:52.576 +0200
2333,146,2024-09-22 00:45:00.000 +0300,83,12.2,38,high,0,2026-01-19 16:03:52.576 +0200
2334,146,2024-09-22 01:00:00.000 +0300,56,9.1,24,low,0,2026-01-19 16:03:52.576 +0200
2335,146,2024-09-22 01:05:00.000 +0300,58,9.3,25,low,0,2026-01-19 16:03:52.576 +0200
2336,146,2024-09-22 01:10:00.000 +0300,60,9.5,26,medium,0,2026-01-19 16:03:52.576 +0200
2337,147,2024-09-22 01:15:00.000 +0300,62,9.7,27,medium,0,2026-01-19 16:03:52.576 +0200
2338,147,2024-09-22 01:20:00.000 +0300,64,9.9,28,medium,0,2026-01-19 16:03:52.576 +0200
2339,147,2024-09-22 01:25:00.000 +0300,66,10.1,29,medium,0,2026-01-19 16:03:52.576 +0200
2340,147,2024-09-22 01:30:00.000 +0300,68,10.3,30,medium,0,2026-01-19 16:03:52.576 +0200
2341,147,2024-09-22 01:35:00.000 +0300,70,10.5,31,medium,0,2026-01-19 16:03:52.576 +0200
2342,147,2024-09-22 01:40:00.000 +0300,72,10.7,32,medium,0,2026-01-19 16:03:52.576 +0200
2343,147,2024-09-22 01:45:00.000 +0300,74,10.9,33,high,0,2026-01-19 16:03:52.576 +0200
2344,147,2024-09-22 01:00:00.000 +0300,52,8.7,23,low,0,2026-01-19 16:03:52.576 +0200
2345,147,2024-09-22 01:05:00.000 +0300,54,8.9,24,low,0,2026-01-19 16:03:52.576 +0200
2346,147,2024-09-22 01:10:00.000 +0300,56,9.1,25,medium,0,2026-01-19 16:03:52.576 +0200
2347,147,2024-09-22 01:15:00.000 +0300,58,9.3,26,medium,0,2026-01-19 16:03:52.576 +0200
2348,147,2024-09-22 01:20:00.000 +0300,60,9.5,27,medium,0,2026-01-19 16:03:52.576 +0200
2349,147,2024-09-22 01:25:00.000 +0300,62,9.7,28,medium,0,2026-01-19 16:03:52.576 +0200
2350,147,2024-09-22 01:30:00.000 +0300,64,9.9,29,medium,0,2026-01-19 16:03:52.576 +0200
2351,147,2024-09-22 01:35:00.000 +0300,66,10.1,30,medium,0,2026-01-19 16:03:52.576 +0200
2352,147,2024-09-22 01:40:00.000 +0300,68,10.3,31,medium,0,2026-01-19 16:03:52.576 +0200
2353,148,2024-09-22 01:45:00.000 +0300,70,10.5,32,high,0,2026-01-19 16:03:52.576 +0200
2354,148,2024-09-22 01:00:00.000 +0300,60,9.8,26,low,0,2026-01-19 16:03:52.576 +0200
2355,148,2024-09-22 01:05:00.000 +0300,62,10.0,27,low,0,2026-01-19 16:03:52.576 +0200
2356,148,2024-09-22 01:10:00.000 +0300,64,10.2,28,medium,0,2026-01-19 16:03:52.576 +0200
2357,148,2024-09-22 01:15:00.000 +0300,66,10.4,29,medium,0,2026-01-19 16:03:52.576 +0200
2358,148,2024-09-22 01:20:00.000 +0300,68,10.6,30,medium,0,2026-01-19 16:03:52.576 +0200
2359,148,2024-09-22 01:25:00.000 +0300,70,10.8,31,medium,0,2026-01-19 16:03:52.576 +0200
2360,148,2024-09-22 01:30:00.000 +0300,72,11.0,32,medium,0,2026-01-19 16:03:52.576 +0200
2361,148,2024-09-22 01:35:00.000 +0300,74,11.2,33,medium,0,2026-01-19 16:03:52.576 +0200
2362,148,2024-09-22 01:40:00.000 +0300,76,11.4,34,medium,0,2026-01-19 16:03:52.576 +0200
2363,148,2024-09-22 01:45:00.000 +0300,78,11.6,35,high,0,2026-01-19 16:03:52.576 +0200
2364,148,2024-09-22 01:00:00.000 +0300,49,8.3,22,low,0,2026-01-19 16:03:52.576 +0200
2365,148,2024-09-22 01:05:00.000 +0300,51,8.5,23,low,0,2026-01-19 16:03:52.576 +0200
2366,148,2024-09-22 01:10:00.000 +0300,53,8.7,24,medium,0,2026-01-19 16:03:52.576 +0200
2367,148,2024-09-22 01:15:00.000 +0300,55,8.9,25,medium,0,2026-01-19 16:03:52.576 +0200
2368,148,2024-09-22 01:20:00.000 +0300,57,9.1,26,medium,0,2026-01-19 16:03:52.576 +0200
2369,149,2024-09-22 01:25:00.000 +0300,59,9.3,27,medium,0,2026-01-19 16:03:52.576 +0200
2370,149,2024-09-22 01:30:00.000 +0300,61,9.5,28,medium,0,2026-01-19 16:03:52.576 +0200
2371,149,2024-09-22 01:35:00.000 +0300,63,9.7,29,medium,0,2026-01-19 16:03:52.576 +0200
2372,149,2024-09-22 01:40:00.000 +0300,65,9.9,30,medium,0,2026-01-19 16:03:52.576 +0200
2373,149,2024-09-22 01:45:00.000 +0300,67,10.1,31,high,0,2026-01-19 16:03:52.576 +0200
2374,149,2024-09-22 01:00:00.000 +0300,64,10.2,28,low,0,2026-01-19 16:03:52.576 +0200
2375,149,2024-09-22 01:05:00.000 +0300,66,10.4,29,low,0,2026-01-19 16:03:52.576 +0200
2376,149,2024-09-22 01:10:00.000 +0300,68,10.6,30,medium,0,2026-01-19 16:03:52.576 +0200
2377,149,2024-09-22 01:15:00.000 +0300,70,10.8,31,medium,0,2026-01-19 16:03:52.576 +0200
2378,149,2024-09-22 01:20:00.000 +0300,72,11.0,32,medium,0,2026-01-19 16:03:52.576 +0200
2379,149,2024-09-22 01:25:00.000 +0300,74,11.2,33,medium,0,2026-01-19 16:03:52.576 +0200
2380,149,2024-09-22 01:30:00.000 +0300,76,11.4,34,medium,0,2026-01-19 16:03:52.576 +0200
2381,149,2024-09-22 01:35:00.000 +0300,78,11.6,35,medium,0,2026-01-19 16:03:52.576 +0200
2382,149,2024-09-22 01:40:00.000 +0300,80,11.8,36,medium,0,2026-01-19 16:03:52.576 +0200
2383,149,2024-09-22 01:45:00.000 +0300,82,12.0,37,high,0,2026-01-19 16:03:52.576 +0200
2384,149,2024-09-22 01:00:00.000 +0300,55,9.0,24,low,0,2026-01-19 16:03:52.576 +0200
2385,150,2024-09-22 01:05:00.000 +0300,57,9.2,25,low,0,2026-01-19 16:03:52.576 +0200
2386,150,2024-09-22 01:10:00.000 +0300,59,9.4,26,medium,0,2026-01-19 16:03:52.576 +0200
2387,150,2024-09-22 01:15:00.000 +0300,61,9.6,27,medium,0,2026-01-19 16:03:52.576 +0200
2388,150,2024-09-22 01:20:00.000 +0300,63,9.8,28,medium,0,2026-01-19 16:03:52.576 +0200
2389,150,2024-09-22 01:25:00.000 +0300,65,10.0,29,medium,0,2026-01-19 16:03:52.576 +0200
2390,150,2024-09-22 01:30:00.000 +0300,67,10.2,30,medium,0,2026-01-19 16:03:52.576 +0200
2391,150,2024-09-22 01:35:00.000 +0300,69,10.4,31,medium,0,2026-01-19 16:03:52.576 +0200
2392,150,2024-09-22 01:40:00.000 +0300,71,10.6,32,medium,0,2026-01-19 16:03:52.576 +0200
2393,150,2024-09-22 01:45:00.000 +0300,73,10.8,33,high,0,2026-01-19 16:03:52.576 +0200
2394,150,2024-09-22 01:00:00.000 +0300,61,9.9,27,low,0,2026-01-19 16:03:52.576 +0200
2395,150,2024-09-22 01:05:00.000 +0300,63,10.1,28,low,0,2026-01-19 16:03:52.576 +0200
2396,150,2024-09-22 01:10:00.000 +0300,65,10.3,29,medium,0,2026-01-19 16:03:52.576 +0200
2397,150,2024-09-22 01:15:00.000 +0300,67,10.5,30,medium,0,2026-01-19 16:03:52.576 +0200
2398,150,2024-09-22 01:20:00.000 +0300,69,10.7,31,medium,0,2026-01-19 16:03:52.576 +0200
2399,150,2024-09-22 01:25:00.000 +0300,71,10.9,32,medium,0,2026-01-19 16:03:52.576 +0200
2400,150,2024-09-22 01:30:00.000 +0300,73,11.1,33,medium,0,2026-01-19 16:03:52.576 +0200
2401,151,2024-09-22 01:35:00.000 +0300,75,11.3,34,medium,0,2026-01-19 16:03:52.576 +0200
2402,151,2024-09-22 01:40:00.000 +0300,77,11.5,35,medium,0,2026-01-19 16:03:52.576 +0200
2403,151,2024-09-22 01:45:00.000 +0300,79,11.7,36,high,0,2026-01-19 16:03:52.576 +0200
2404,151,2024-09-22 01:00:00.000 +0300,50,8.5,23,low,0,2026-01-19 16:03:52.576 +0200
2405,151,2024-09-22 01:05:00.000 +0300,52,8.7,24,low,0,2026-01-19 16:03:52.576 +0200
2406,151,2024-09-22 01:10:00.000 +0300,54,8.9,25,medium,0,2026-01-19 16:03:52.576 +0200
2407,151,2024-09-22 01:15:00.000 +0300,56,9.1,26,medium,0,2026-01-19 16:03:52.576 +0200
2408,151,2024-09-22 01:20:00.000 +0300,58,9.3,27,medium,0,2026-01-19 16:03:52.576 +0200
2409,151,2024-09-22 01:25:00.000 +0300,60,9.5,28,medium,0,2026-01-19 16:03:52.576 +0200
2410,151,2024-09-22 01:30:00.000 +0300,62,9.7,29,medium,0,2026-01-19 16:03:52.576 +0200
2411,151,2024-09-22 01:35:00.000 +0300,64,9.9,30,medium,0,2026-01-19 16:03:52.576 +0200
2412,151,2024-09-22 01:40:00.000 +0300,66,10.1,31,medium,0,2026-01-19 16:03:52.576 +0200
2413,151,2024-09-22 01:45:00.000 +0300,68,10.3,32,high,0,2026-01-19 16:03:52.576 +0200
2414,151,2024-09-22 01:00:00.000 +0300,63,10.0,28,low,0,2026-01-19 16:03:52.576 +0200
2415,151,2024-09-22 01:05:00.000 +0300,65,10.2,29,low,0,2026-01-19 16:03:52.576 +0200
2416,151,2024-09-22 01:10:00.000 +0300,67,10.4,30,medium,0,2026-01-19 16:03:52.576 +0200
2417,152,2024-09-22 01:15:00.000 +0300,69,10.6,31,medium,0,2026-01-19 16:03:52.576 +0200
2418,152,2024-09-22 01:20:00.000 +0300,71,10.8,32,medium,0,2026-01-19 16:03:52.576 +0200
2419,152,2024-09-22 01:25:00.000 +0300,73,11.0,33,medium,0,2026-01-19 16:03:52.576 +0200
2420,152,2024-09-22 01:30:00.000 +0300,75,11.2,34,medium,0,2026-01-19 16:03:52.576 +0200
2421,152,2024-09-22 01:35:00.000 +0300,77,11.4,35,medium,0,2026-01-19 16:03:52.576 +0200
2422,152,2024-09-22 01:40:00.000 +0300,79,11.6,36,medium,0,2026-01-19 16:03:52.576 +0200
2423,152,2024-09-22 01:45:00.000 +0300,81,11.8,37,high,0,2026-01-19 16:03:52.576 +0200
2424,152,2024-09-22 01:00:00.000 +0300,57,9.3,25,low,0,2026-01-19 16:03:52.576 +0200
2425,152,2024-09-22 01:05:00.000 +0300,59,9.5,26,low,0,2026-01-19 16:03:52.576 +0200
2426,152,2024-09-22 01:10:00.000 +0300,61,9.7,27,medium,0,2026-01-19 16:03:52.576 +0200
2427,152,2024-09-22 01:15:00.000 +0300,63,9.9,28,medium,0,2026-01-19 16:03:52.576 +0200
2428,152,2024-09-22 01:20:00.000 +0300,65,10.1,29,medium,0,2026-01-19 16:03:52.576 +0200
2429,152,2024-09-22 01:25:00.000 +0300,67,10.3,30,medium,0,2026-01-19 16:03:52.576 +0200
2430,152,2024-09-22 01:30:00.000 +0300,69,10.5,31,medium,0,2026-01-19 16:03:52.576 +0200
2431,152,2024-09-22 01:35:00.000 +0300,71,10.7,32,medium,0,2026-01-19 16:03:52.576 +0200
2432,152,2024-09-22 01:40:00.000 +0300,73,10.9,33,medium,0,2026-01-19 16:03:52.576 +0200
2433,153,2024-09-22 01:45:00.000 +0300,75,11.1,34,high,0,2026-01-19 16:03:52.576 +0200
2434,153,2024-09-22 02:00:00.000 +0300,54,8.8,23,low,0,2026-01-19 16:03:52.576 +0200
2435,153,2024-09-22 02:05:00.000 +0300,56,9.0,24,low,0,2026-01-19 16:03:52.576 +0200
2436,153,2024-09-22 02:10:00.000 +0300,58,9.2,25,low,0,2026-01-19 16:03:52.576 +0200
2437,153,2024-09-22 02:15:00.000 +0300,60,9.4,26,medium,0,2026-01-19 16:03:52.576 +0200
2438,153,2024-09-22 02:20:00.000 +0300,62,9.6,27,medium,0,2026-01-19 16:03:52.576 +0200
2439,153,2024-09-22 02:25:00.000 +0300,64,9.8,28,medium,0,2026-01-19 16:03:52.576 +0200
2440,153,2024-09-22 02:30:00.000 +0300,66,10.0,29,medium,0,2026-01-19 16:03:52.576 +0200
2441,153,2024-09-22 02:35:00.000 +0300,68,10.2,30,medium,0,2026-01-19 16:03:52.576 +0200
2442,153,2024-09-22 02:40:00.000 +0300,70,10.4,31,medium,0,2026-01-19 16:03:52.576 +0200
2443,153,2024-09-22 02:45:00.000 +0300,72,10.6,32,high,0,2026-01-19 16:03:52.576 +0200
2444,153,2024-09-22 02:00:00.000 +0300,49,8.3,22,low,0,2026-01-19 16:03:52.576 +0200
2445,153,2024-09-22 02:05:00.000 +0300,51,8.5,23,low,0,2026-01-19 16:03:52.576 +0200
2446,153,2024-09-22 02:10:00.000 +0300,53,8.7,24,low,0,2026-01-19 16:03:52.576 +0200
2447,153,2024-09-22 02:15:00.000 +0300,55,8.9,25,medium,0,2026-01-19 16:03:52.576 +0200
2448,153,2024-09-22 02:20:00.000 +0300,57,9.1,26,medium,0,2026-01-19 16:03:52.576 +0200
2449,154,2024-09-22 02:25:00.000 +0300,59,9.3,27,medium,0,2026-01-19 16:03:52.576 +0200
2450,154,2024-09-22 02:30:00.000 +0300,61,9.5,28,medium,0,2026-01-19 16:03:52.576 +0200
2451,154,2024-09-22 02:35:00.000 +0300,63,9.7,29,medium,0,2026-01-19 16:03:52.576 +0200
2452,154,2024-09-22 02:40:00.000 +0300,65,9.9,30,medium,0,2026-01-19 16:03:52.576 +0200
2453,154,2024-09-22 02:45:00.000 +0300,67,10.1,31,high,0,2026-01-19 16:03:52.576 +0200
2454,154,2024-09-22 02:00:00.000 +0300,58,9.4,25,low,0,2026-01-19 16:03:52.576 +0200
2455,154,2024-09-22 02:05:00.000 +0300,60,9.6,26,low,0,2026-01-19 16:03:52.576 +0200
2456,154,2024-09-22 02:10:00.000 +0300,62,9.8,27,low,0,2026-01-19 16:03:52.576 +0200
2457,154,2024-09-22 02:15:00.000 +0300,64,10.0,28,medium,0,2026-01-19 16:03:52.576 +0200
2458,154,2024-09-22 02:20:00.000 +0300,66,10.2,29,medium,0,2026-01-19 16:03:52.576 +0200
2459,154,2024-09-22 02:25:00.000 +0300,68,10.4,30,medium,0,2026-01-19 16:03:52.576 +0200
2460,154,2024-09-22 02:30:00.000 +0300,70,10.6,31,medium,0,2026-01-19 16:03:52.576 +0200
2461,154,2024-09-22 02:35:00.000 +0300,72,10.8,32,medium,0,2026-01-19 16:03:52.576 +0200
2462,154,2024-09-22 02:40:00.000 +0300,74,11.0,33,medium,0,2026-01-19 16:03:52.576 +0200
2463,154,2024-09-22 02:45:00.000 +0300,76,11.2,34,high,0,2026-01-19 16:03:52.576 +0200
2464,154,2024-09-22 02:00:00.000 +0300,46,7.9,21,low,0,2026-01-19 16:03:52.576 +0200
2465,155,2024-09-22 02:05:00.000 +0300,48,8.1,22,low,0,2026-01-19 16:03:52.576 +0200
2466,155,2024-09-22 02:10:00.000 +0300,50,8.3,23,low,0,2026-01-19 16:03:52.576 +0200
2467,155,2024-09-22 02:15:00.000 +0300,52,8.5,24,medium,0,2026-01-19 16:03:52.576 +0200
2468,155,2024-09-22 02:20:00.000 +0300,54,8.7,25,medium,0,2026-01-19 16:03:52.576 +0200
2469,155,2024-09-22 02:25:00.000 +0300,56,8.9,26,medium,0,2026-01-19 16:03:52.576 +0200
2470,155,2024-09-22 02:30:00.000 +0300,58,9.1,27,medium,0,2026-01-19 16:03:52.576 +0200
2471,155,2024-09-22 02:35:00.000 +0300,60,9.3,28,medium,0,2026-01-19 16:03:52.576 +0200
2472,155,2024-09-22 02:40:00.000 +0300,62,9.5,29,medium,0,2026-01-19 16:03:52.576 +0200
2473,155,2024-09-22 02:45:00.000 +0300,64,9.7,30,high,0,2026-01-19 16:03:52.576 +0200
2474,155,2024-09-22 02:00:00.000 +0300,62,10.1,27,low,0,2026-01-19 16:03:52.576 +0200
2475,155,2024-09-22 02:05:00.000 +0300,64,10.3,28,low,0,2026-01-19 16:03:52.576 +0200
2476,155,2024-09-22 02:10:00.000 +0300,66,10.5,29,low,0,2026-01-19 16:03:52.576 +0200
2477,155,2024-09-22 02:15:00.000 +0300,68,10.7,30,medium,0,2026-01-19 16:03:52.576 +0200
2478,155,2024-09-22 02:20:00.000 +0300,70,10.9,31,medium,0,2026-01-19 16:03:52.576 +0200
2479,155,2024-09-22 02:25:00.000 +0300,72,11.1,32,medium,0,2026-01-19 16:03:52.576 +0200
2480,155,2024-09-22 02:30:00.000 +0300,74,11.3,33,medium,0,2026-01-19 16:03:52.576 +0200
2481,156,2024-09-22 02:35:00.000 +0300,76,11.5,34,medium,0,2026-01-19 16:03:52.576 +0200
2482,156,2024-09-22 02:40:00.000 +0300,78,11.7,35,medium,0,2026-01-19 16:03:52.576 +0200
2483,156,2024-09-22 02:45:00.000 +0300,80,11.9,36,high,0,2026-01-19 16:03:52.576 +0200
2484,156,2024-09-22 02:00:00.000 +0300,51,8.6,23,low,0,2026-01-19 16:03:52.576 +0200
2485,156,2024-09-22 02:05:00.000 +0300,53,8.8,24,low,0,2026-01-19 16:03:52.576 +0200
2486,156,2024-09-22 02:10:00.000 +0300,55,9.0,25,low,0,2026-01-19 16:03:52.576 +0200
2487,156,2024-09-22 02:15:00.000 +0300,57,9.2,26,medium,0,2026-01-19 16:03:52.576 +0200
2488,156,2024-09-22 02:20:00.000 +0300,59,9.4,27,medium,0,2026-01-19 16:03:52.576 +0200
2489,156,2024-09-22 02:25:00.000 +0300,61,9.6,28,medium,0,2026-01-19 16:03:52.576 +0200
2490,156,2024-09-22 02:30:00.000 +0300,63,9.8,29,medium,0,2026-01-19 16:03:52.576 +0200
2491,156,2024-09-22 02:35:00.000 +0300,65,10.0,30,medium,0,2026-01-19 16:03:52.576 +0200
2492,156,2024-09-22 02:40:00.000 +0300,67,10.2,31,medium,0,2026-01-19 16:03:52.576 +0200
2493,156,2024-09-22 02:45:00.000 +0300,69,10.4,32,high,0,2026-01-19 16:03:52.576 +0200
2494,156,2024-09-22 02:00:00.000 +0300,59,9.6,26,low,0,2026-01-19 16:03:52.576 +0200
2495,156,2024-09-22 02:05:00.000 +0300,61,9.8,27,low,0,2026-01-19 16:03:52.576 +0200
2496,156,2024-09-22 02:10:00.000 +0300,63,10.0,28,low,0,2026-01-19 16:03:52.576 +0200
2497,157,2024-09-22 02:15:00.000 +0300,65,10.2,29,medium,0,2026-01-19 16:03:52.576 +0200
2498,157,2024-09-22 02:20:00.000 +0300,67,10.4,30,medium,0,2026-01-19 16:03:52.576 +0200
2499,157,2024-09-22 02:25:00.000 +0300,69,10.6,31,medium,0,2026-01-19 16:03:52.576 +0200
2500,157,2024-09-22 02:30:00.000 +0300,71,10.8,32,medium,0,2026-01-19 16:03:52.576 +0200
2501,157,2024-09-22 02:35:00.000 +0300,73,11.0,33,medium,0,2026-01-19 16:03:52.576 +0200
2502,157,2024-09-22 02:40:00.000 +0300,75,11.2,34,medium,0,2026-01-19 16:03:52.576 +0200
2503,157,2024-09-22 02:45:00.000 +0300,77,11.4,35,high,0,2026-01-19 16:03:52.576 +0200
2504,157,2024-09-22 02:00:00.000 +0300,47,8.1,22,low,0,2026-01-19 16:03:52.576 +0200
2505,157,2024-09-22 02:05:00.000 +0300,49,8.3,23,low,0,2026-01-19 16:03:52.576 +0200
2506,157,2024-09-22 02:10:00.000 +0300,51,8.5,24,low,0,2026-01-19 16:03:52.576 +0200
2507,157,2024-09-22 02:15:00.000 +0300,53,8.7,25,medium,0,2026-01-19 16:03:52.576 +0200
2508,157,2024-09-22 02:20:00.000 +0300,55,8.9,26,medium,0,2026-01-19 16:03:52.576 +0200
2509,157,2024-09-22 02:25:00.000 +0300,57,9.1,27,medium,0,2026-01-19 16:03:52.576 +0200
2510,157,2024-09-22 02:30:00.000 +0300,59,9.3,28,medium,0,2026-01-19 16:03:52.576 +0200
2511,157,2024-09-22 02:35:00.000 +0300,61,9.5,29,medium,0,2026-01-19 16:03:52.576 +0200
2512,157,2024-09-22 02:40:00.000 +0300,63,9.7,30,medium,0,2026-01-19 16:03:52.576 +0200
2513,158,2024-09-22 02:45:00.000 +0300,65,9.9,31,high,0,2026-01-19 16:03:52.576 +0200
2514,158,2024-09-22 02:00:00.000 +0300,61,10.0,27,low,0,2026-01-19 16:03:52.576 +0200
2515,158,2024-09-22 02:05:00.000 +0300,63,10.2,28,low,0,2026-01-19 16:03:52.576 +0200
2516,158,2024-09-22 02:10:00.000 +0300,65,10.4,29,low,0,2026-01-19 16:03:52.576 +0200
2517,158,2024-09-22 02:15:00.000 +0300,67,10.6,30,medium,0,2026-01-19 16:03:52.576 +0200
2518,158,2024-09-22 02:20:00.000 +0300,69,10.8,31,medium,0,2026-01-19 16:03:52.576 +0200
2519,158,2024-09-22 02:25:00.000 +0300,71,11.0,32,medium,0,2026-01-19 16:03:52.576 +0200
2520,158,2024-09-22 02:30:00.000 +0300,73,11.2,33,medium,0,2026-01-19 16:03:52.576 +0200
2521,158,2024-09-22 02:35:00.000 +0300,75,11.4,34,medium,0,2026-01-19 16:03:52.576 +0200
2522,158,2024-09-22 02:40:00.000 +0300,77,11.6,35,medium,0,2026-01-19 16:03:52.576 +0200
2523,158,2024-09-22 02:45:00.000 +0300,79,11.8,36,high,0,2026-01-19 16:03:52.576 +0200
2524,158,2024-09-22 02:00:00.000 +0300,55,9.1,24,low,0,2026-01-19 16:03:52.576 +0200
2525,158,2024-09-22 02:05:00.000 +0300,57,9.3,25,low,0,2026-01-19 16:03:52.576 +0200
2526,158,2024-09-22 02:10:00.000 +0300,59,9.5,26,low,0,2026-01-19 16:03:52.576 +0200
2527,158,2024-09-22 02:15:00.000 +0300,61,9.7,27,medium,0,2026-01-19 16:03:52.576 +0200
2528,158,2024-09-22 02:20:00.000 +0300,63,9.9,28,medium,0,2026-01-19 16:03:52.576 +0200
2529,159,2024-09-22 02:25:00.000 +0300,65,10.1,29,medium,0,2026-01-19 16:03:52.576 +0200
2530,159,2024-09-22 02:30:00.000 +0300,67,10.3,30,medium,0,2026-01-19 16:03:52.576 +0200
2531,159,2024-09-22 02:35:00.000 +0300,69,10.5,31,medium,0,2026-01-19 16:03:52.576 +0200
2532,159,2024-09-22 02:40:00.000 +0300,71,10.7,32,medium,0,2026-01-19 16:03:52.576 +0200
2533,159,2024-09-22 02:45:00.000 +0300,73,10.9,33,high,0,2026-01-19 16:03:52.576 +0200
2534,159,2024-09-22 03:00:00.000 +0300,50,8.4,22,low,0,2026-01-19 16:03:52.576 +0200
2535,159,2024-09-22 03:05:00.000 +0300,52,8.6,23,low,0,2026-01-19 16:03:52.576 +0200
2536,159,2024-09-22 03:10:00.000 +0300,54,8.8,24,low,0,2026-01-19 16:03:52.576 +0200
2537,159,2024-09-22 03:15:00.000 +0300,56,9.0,25,medium,0,2026-01-19 16:03:52.576 +0200
2538,159,2024-09-22 03:20:00.000 +0300,58,9.2,26,medium,0,2026-01-19 16:03:52.576 +0200
2539,159,2024-09-22 03:25:00.000 +0300,60,9.4,27,medium,0,2026-01-19 16:03:52.576 +0200
2540,159,2024-09-22 03:30:00.000 +0300,62,9.6,28,medium,0,2026-01-19 16:03:52.576 +0200
2541,159,2024-09-22 03:35:00.000 +0300,64,9.8,29,medium,0,2026-01-19 16:03:52.576 +0200
2542,159,2024-09-22 03:40:00.000 +0300,66,10.0,30,medium,0,2026-01-19 16:03:52.576 +0200
2543,159,2024-09-22 03:45:00.000 +0300,68,10.2,31,high,0,2026-01-19 16:03:52.576 +0200
2544,159,2024-09-22 03:00:00.000 +0300,46,7.9,21,low,0,2026-01-19 16:03:52.576 +0200
2545,160,2024-09-22 03:05:00.000 +0300,48,8.1,22,low,0,2026-01-19 16:03:52.576 +0200
2546,160,2024-09-22 03:10:00.000 +0300,50,8.3,23,low,0,2026-01-19 16:03:52.576 +0200
2547,160,2024-09-22 03:15:00.000 +0300,52,8.5,24,medium,0,2026-01-19 16:03:52.576 +0200
2548,160,2024-09-22 03:20:00.000 +0300,54,8.7,25,medium,0,2026-01-19 16:03:52.576 +0200
2549,160,2024-09-22 03:25:00.000 +0300,56,8.9,26,medium,0,2026-01-19 16:03:52.576 +0200
2550,160,2024-09-22 03:30:00.000 +0300,58,9.1,27,medium,0,2026-01-19 16:03:52.576 +0200
2551,160,2024-09-22 03:35:00.000 +0300,60,9.3,28,medium,0,2026-01-19 16:03:52.576 +0200
2552,160,2024-09-22 03:40:00.000 +0300,62,9.5,29,medium,0,2026-01-19 16:03:52.576 +0200
2553,160,2024-09-22 03:45:00.000 +0300,64,9.7,30,high,0,2026-01-19 16:03:52.576 +0200
2554,160,2024-09-22 03:00:00.000 +0300,55,9.2,25,low,0,2026-01-19 16:03:52.576 +0200
2555,160,2024-09-22 03:05:00.000 +0300,57,9.4,26,low,0,2026-01-19 16:03:52.576 +0200
2556,160,2024-09-22 03:10:00.000 +0300,59,9.6,27,low,0,2026-01-19 16:03:52.576 +0200
2557,160,2024-09-22 03:15:00.000 +0300,61,9.8,28,medium,0,2026-01-19 16:03:52.576 +0200
2558,160,2024-09-22 03:20:00.000 +0300,63,10.0,29,medium,0,2026-01-19 16:03:52.576 +0200
2559,160,2024-09-22 03:25:00.000 +0300,65,10.2,30,medium,0,2026-01-19 16:03:52.576 +0200
2560,160,2024-09-22 03:30:00.000 +0300,67,10.4,31,medium,0,2026-01-19 16:03:52.576 +0200
2561,161,2024-09-22 03:35:00.000 +0300,69,10.6,32,medium,0,2026-01-19 16:03:52.576 +0200
2562,161,2024-09-22 03:40:00.000 +0300,71,10.8,33,medium,0,2026-01-19 16:03:52.576 +0200
2563,161,2024-09-22 03:45:00.000 +0300,73,11.0,34,high,0,2026-01-19 16:03:52.576 +0200
2564,161,2024-09-22 03:00:00.000 +0300,44,7.6,20,low,0,2026-01-19 16:03:52.576 +0200
2565,161,2024-09-22 03:05:00.000 +0300,46,7.8,21,low,0,2026-01-19 16:03:52.576 +0200
2566,161,2024-09-22 03:10:00.000 +0300,48,8.0,22,low,0,2026-01-19 16:03:52.576 +0200
2567,161,2024-09-22 03:15:00.000 +0300,50,8.2,23,medium,0,2026-01-19 16:03:52.576 +0200
2568,161,2024-09-22 03:20:00.000 +0300,52,8.4,24,medium,0,2026-01-19 16:03:52.576 +0200
2569,161,2024-09-22 03:25:00.000 +0300,54,8.6,25,medium,0,2026-01-19 16:03:52.576 +0200
2570,161,2024-09-22 03:30:00.000 +0300,56,8.8,26,medium,0,2026-01-19 16:03:52.576 +0200
2571,161,2024-09-22 03:35:00.000 +0300,58,9.0,27,medium,0,2026-01-19 16:03:52.576 +0200
2572,161,2024-09-22 03:40:00.000 +0300,60,9.2,28,medium,0,2026-01-19 16:03:52.576 +0200
2573,161,2024-09-22 03:45:00.000 +0300,62,9.4,29,high,0,2026-01-19 16:03:52.576 +0200
2574,161,2024-09-22 03:00:00.000 +0300,59,9.9,26,low,0,2026-01-19 16:03:52.576 +0200
2575,161,2024-09-22 03:05:00.000 +0300,61,10.1,27,low,0,2026-01-19 16:03:52.576 +0200
2576,161,2024-09-22 03:10:00.000 +0300,63,10.3,28,low,0,2026-01-19 16:03:52.576 +0200
2577,162,2024-09-22 03:15:00.000 +0300,65,10.5,29,medium,0,2026-01-19 16:03:52.576 +0200
2578,162,2024-09-22 03:20:00.000 +0300,67,10.7,30,medium,0,2026-01-19 16:03:52.576 +0200
